duration,service,flag,wrong_fragment,hot,logged_in,count,serror_rate,srv_srror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,xAttack
0,private,S0,0,0,0,37,1,1,0.3,0.16,0,255,13,0.05,0.09,0,1,1,0,2
0,private,REJ,0,0,0,1,0,0,1,0,0,27,1,0.04,1,0,0,0,1,3
1,private,RSTOS0,0,0,0,208,0.64,0.5,0.01,0.41,0,255,2,0.01,0.34,0,0.53,0.5,0.5,3
0,private,S0,0,0,0,110,1,1,0.05,0.07,0,255,5,0.02,0.09,0,1,1,0,2
0,private,S0,0,0,0,192,1,1,0.05,0.06,0,38,9,0.24,0.16,0,0.63,1,0,2
0,private,S0,0,0,0,299,1,1,0.05,0.05,0,255,7,0.03,0.08,0,1,1,0,2
0,private,SF,3,0,0,42,0,0,1,0,0,245,42,0.17,0.04,0,0.02,0,0,2
0,private,REJ,0,0,0,142,0,0,0.09,0.06,0,255,7,0.03,0.07,0,0,0,1,2
0,private,SF,0,0,0,1,0,0,1,0,0,155,131,0.85,0.01,0,0,0,0,3
0,private,S0,0,0,0,253,1,1,0.04,0.07,0,255,11,0.04,0.08,0,1,1,0,2
0,private,SF,0,0,0,19,0,0,0.21,0.16,0,255,4,0.02,0.91,0,0.16,0,0,3
0,private,SF,3,0,0,116,0.86,0,0.14,0.06,0,255,16,0.06,0.94,0,0.09,0,0,2
0,private,REJ,0,0,0,265,0.03,0,0,1,0,255,1,0,0.97,0,0.04,0,1,3
0,private,SF,0,0,0,6,0,0,0.17,0.33,0,255,244,0.96,0.01,0,0,0,0,1
0,private,S0,0,0,0,289,1,1,0.06,0.05,0,255,17,0.07,0.05,0,1,1,0,2
0,private,S0,0,0,0,139,1,1,0.03,0.07,0,255,4,0.02,0.08,0,1,1,0,2
0,private,SF,3,0,0,49,0,0,1,0,0,252,49,0.19,0.04,0,0.02,0,0,2
0,private,S0,0,0,0,207,1,1,0.01,0.07,0,255,20,0.08,0.07,0,1,1,0,2
0,private,S0,0,0,0,143,1,1,0.09,0.06,0,255,6,0.02,0.06,0,1,1,0,2
0,private,S0,0,0,0,214,1,1,0.04,0.06,0,255,9,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,27,1,1,0.22,0.22,0,255,6,0.02,0.08,0,1,1,0,2
0,private,S0,0,0,0,297,1,1,0.02,0.06,0,255,4,0.02,0.07,0,1,1,0,2
0,private,S0,0,0,0,158,1,1,0.16,0.05,0,255,25,0.1,0.05,0,1,1,0,2
0,private,REJ,0,0,0,80,0.01,0,0.01,1,0,255,1,0,0.34,0,0,0,1,3
41111,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.31,0,0,0,1,3
0,private,REJ,0,0,0,230,0.06,0,0,1,0,255,1,0,0.91,0,0.05,0,1,3
0,private,SF,0,0,0,1,0,0,1,0,0,234,224,0.96,0.01,0,0,0,0,1
0,private,REJ,0,0,0,120,0,0,0.16,0.07,0,255,18,0.07,0.09,0,0,0,1,2
0,private,S0,0,0,0,211,1,1,0.09,0.06,0,255,19,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,267,1,1,0.01,0.06,0,255,1,0,0.04,0,1,1,0,2
0,private,S0,0,0,0,179,1,1,0.02,0.06,0,255,18,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,123,1,1,0.13,0.06,0,255,12,0.05,0.06,0,1,1,0,2
0,private,S0,0,0,0,205,1,1,0.01,0.07,0,255,4,0.02,0.07,0,1,1,0,2
0,private,S0,0,0,0,85,1,1,0.04,0.07,0,255,3,0.01,0.06,0,1,1,0,2
0,private,S0,0,0,0,227,1,1,0,0.07,0,255,1,0,0.08,0,1,1,0,2
0,private,S0,0,0,0,197,1,1,0.04,0.06,0,255,8,0.03,0.08,0,1,1,0,2
0,private,S0,0,0,0,258,1,1,0.01,0.07,0,255,18,0.07,0.08,0,1,1,0,2
0,private,S0,0,0,0,75,1,1,0.03,0.08,0,255,9,0.04,0.07,0,1,1,0,2
0,private,REJ,0,0,0,1,0,0,1,0,0,50,1,0.02,1,0,0,0,1,3
0,private,SF,0,0,0,12,0,0,0.75,0.17,0,255,9,0.04,0.96,0,0.17,0,0,3
0,private,S0,0,0,0,98,1,1,0.18,0.05,0,255,17,0.07,0.07,0,1,1,0,2
0,private,REJ,0,0,0,96,0,0,0.08,0.07,0,255,8,0.03,0.07,0,0,0,1,2
0,private,S0,0,0,0,146,1,1,0.12,0.06,0,255,7,0.03,0.08,0,1,1,0,2
4,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.02,0,0,0,1,3
0,private,S0,0,0,0,53,1,1,0.04,0.09,0,255,13,0.05,0.08,0,1,1,0,2
0,private,S0,0,0,0,279,1,1,0.04,0.05,0,255,2,0.01,0.08,0,1,1,0,2
0,private,S0,0,0,0,116,1,1,0.03,0.06,0,255,4,0.02,0.08,0,1,1,0,2
0,private,REJ,0,0,0,107,0,0,0.14,0.07,0,255,12,0.05,0.07,0,0,0,1,2
0,private,S0,0,0,0,170,1,1,0.02,0.06,0,255,19,0.07,0.09,0,1,1,0,2
0,private,S0,0,0,0,215,1,1,0.01,0.06,0,255,3,0.01,0.05,0,1,1,0,2
0,private,SF,3,0,0,67,0.01,0,0.99,0.03,0,255,66,0.26,0.01,0,0,0,0,2
37749,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.5,0,0,0,1,3
0,private,S0,0,0,0,118,1,1,0.14,0.06,0,255,19,0.07,0.08,0,1,1,0,2
0,private,S0,0,0,0,122,1,1,0.16,0.06,0,255,1,0,0.07,0,1,1,0,2
4,private,RSTO,0,0,1,77,0,0,0.01,1,0,202,1,0,0.44,0,0,0,1,3
0,private,S0,0,0,0,98,0.98,1,0.02,0.07,0,255,7,0.03,0.06,0,1,1,0,2
0,private,S0,0,0,0,190,1,1,0.02,0.06,0,255,14,0.05,0.07,0,1,1,0,2
39667,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.5,0,0,0,1,3
0,private,S0,0,0,0,131,1,1,0.05,0.06,0,255,7,0.03,0.06,0,1,1,0,2
0,private,S0,0,0,0,120,1,1,0.08,0.06,0,255,6,0.02,0.06,0,1,1,0,2
0,private,S0,0,0,0,60,1,1,0.02,0.1,0,255,21,0.08,0.05,0,1,1,0,2
0,private,SF,0,0,0,10,0,0,1,0,0,255,81,0.32,0.11,0,0,0,0,3
7,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.51,0,0,0,1,3
25641,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.64,0,0,0,1,3
0,private,REJ,0,0,0,297,0,0,0.06,0.06,0,255,17,0.07,0.08,0,0,0,1,2
0,private,REJ,0,0,0,225,0,0,0.03,0.07,0,255,6,0.02,0.09,0,0,0,1,2
0,private,S0,0,0,0,121,1,1,0.13,0.07,0,24,16,0.67,0.17,0,1,1,0,2
0,private,S0,0,0,0,213,1,1,0.07,0.05,0,255,14,0.05,0.06,0,1,1,0,2
0,private,S0,0,0,0,62,1,1,0.02,0.08,0,255,15,0.06,0.08,0,1,1,0,2
3,private,RSTR,0,0,0,335,0,0,0.01,0.52,0,255,2,0.01,0.52,0,0,0,1,3
0,private,S0,0,0,0,117,1,1,0.02,0.06,0,255,8,0.03,0.06,0,1,1,0,2
0,private,S0,0,0,0,177,1,1,0.14,0.05,0,255,25,0.1,0.05,0,1,1,0,2
0,private,S0,0,0,0,289,1,1,0.01,0.06,0,255,3,0.01,0.07,0,1,1,0,2
0,private,S0,0,0,0,119,1,1,0.01,0.08,0,255,2,0.01,0.06,0,1,1,0,2
0,private,S0,0,0,0,118,1,1,0.11,0.06,0,255,20,0.08,0.06,0,1,1,0,2
0,private,S0,0,0,0,106,1,1,0.07,0.06,0,17,2,0.12,0.29,0,1,1,0,2
0,private,S0,0,0,0,204,1,1,0.02,0.06,0,255,15,0.06,0.07,0,1,1,0,2
0,private,S0,0,0,0,243,1,1,0.06,0.06,0,255,12,0.05,0.07,0,1,1,0,2
0,private,SF,0,0,0,12,0,0,0.17,0.67,0,255,2,0.01,0.26,0,0,0,0,3
0,private,REJ,0,0,0,170,0,0,0.11,0.06,0,255,19,0.07,0.07,0,0,0,1,2
0,private,RSTR,0,0,0,1,0,0,1,0,0,255,1,0,0.63,0,0,0,1,3
0,private,S0,0,0,0,286,1,1,0.05,0.06,0,255,10,0.04,0.08,0,1,1,0,2
0,private,S0,0,0,0,259,1,1,0.04,0.05,0,200,10,0.05,0.06,0,0.93,1,0,2
1,private,RSTR,0,0,0,56,0,0,0.04,0.54,0,226,2,0.01,0.14,0,0.01,0,1,3
0,private,SF,3,0,0,97,0.01,0,0.98,0.03,0,255,95,0.37,0.02,0,0,0,0,2
0,private,REJ,0,0,0,509,0.05,0,0,1,0,255,1,0,1,0,0.06,0,1,3
0,private,REJ,0,0,0,164,0.05,0,0.01,1,0,255,1,0,0.81,0,0.03,0,1,3
37688,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.5,0,0,0,1,3
0,private,SF,0,0,0,2,0,0,1,0,0,255,33,0.13,0.45,0,0.03,0,0,3
0,private,S0,0,0,0,254,1,1,0.04,0.06,0,255,11,0.04,0.05,0,1,1,0,2
0,private,S0,0,0,0,192,1,1,0.02,0.06,0,255,6,0.02,0.07,0,1,1,0,2
0,private,SH,0,0,0,2,1,1,0.5,1,0,25,2,0.08,0.72,0,0.68,1,0,3
0,private,S0,0,0,0,171,1,1,0.01,0.06,0,255,1,0,0.05,0,1,1,0,2
0,private,S0,0,0,0,2,1,1,0.5,1,0,255,1,0,1,0,0.05,1,0,3
0,private,S0,0,0,0,259,1,1,0.04,0.07,0,255,10,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,237,1,1,0.03,0.05,0,255,7,0.03,0.05,0,1,1,0,2
0,private,REJ,0,0,0,267,0,0,0.06,0.06,0,255,26,0.1,0.07,0,0,0,1,2
0,private,SF,3,0,0,43,0,0,1,0,0,255,10,0.04,0.01,0,0,0,0,2
0,private,S0,0,0,0,145,1,1,0.12,0.06,0,255,6,0.02,0.06,0,1,1,0,2
0,private,REJ,0,0,0,240,0,0,0.02,0.07,0,255,5,0.02,0.09,0,0,0,1,2
0,private,S0,0,0,0,79,1,1,0.19,0.06,0,255,1,0,0.08,0,1,1,0,2
0,private,S0,0,0,0,129,1,1,0.12,0.05,0,255,9,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,128,1,1,0.03,0.06,0,255,5,0.02,0.07,0,1,1,0,2
0,private,S0,0,0,0,226,1,1,0.07,0.05,0,255,15,0.06,0.08,0,1,1,0,2
0,private,RSTR,0,0,0,1,0,0,1,0,0,255,1,0,0.49,0,0,0,1,3
0,private,S0,0,0,0,88,1,1,0.09,0.07,0,255,18,0.07,0.08,0,1,1,0,2
0,private,S0,0,0,0,88,1,1,0.06,0.07,0,255,20,0.08,0.07,0,1,1,0,2
0,private,REJ,0,0,0,213,0,0,0.05,0.08,0,255,10,0.04,0.09,0,0,0,1,2
0,private,S0,0,0,0,128,1,1,0.12,0.07,0,255,15,0.06,0.08,0,1,1,0,2
0,private,S0,0,0,0,230,1,1,0.07,0.06,0,255,13,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,105,1,1,0.12,0.06,0,255,10,0.04,0.08,0,1,1,0,2
0,private,S0,0,0,0,190,1,1,0.03,0.06,0,255,13,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,234,1,1,0.01,0.07,0,255,3,0.01,0.06,0,1,1,0,2
0,private,S0,0,0,0,239,1,1,0.08,0.06,0,255,18,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,196,1,1,0.08,0.07,0,255,16,0.06,0.08,0,1,1,0,2
0,private,S0,0,0,0,111,1,1,0.07,0.06,0,255,15,0.06,0.07,0,1,1,0,2
0,private,S0,0,0,0,139,1,1,0.02,0.06,0,255,11,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,268,1,1,0.01,0.07,0,255,18,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,193,1,1,0.03,0.06,0,255,16,0.06,0.06,0,1,1,0,2
0,private,SF,0,0,0,2,0,0,1,0,0,255,214,0.84,0.01,0,0,0,0,1
0,private,S0,0,0,0,179,1,1,0.05,0.06,0,255,9,0.04,0.06,0,1,1,0,2
0,private,REJ,0,0,0,115,0,0,0.08,0.07,0,255,9,0.04,0.06,0,0,0,1,2
0,private,SF,0,0,0,16,0,0,0.12,0.19,0,255,51,0.2,0.32,0,0,0,0,3
0,private,REJ,0,0,0,228,0,0,0.06,0.07,0,255,25,0.1,0.08,0,0,0,1,2
0,private,S0,0,0,0,75,1,1,0.24,0.07,0,255,2,0.01,0.08,0,1,1,0,2
0,private,S0,0,0,0,104,1,1,0.03,0.08,0,255,15,0.06,0.06,0,1,1,0,2
0,private,REJ,0,0,0,356,0,0,0,0.52,0,255,1,0,0.52,0,0,0,1,3
0,private,SH,0,0,0,1,1,1,1,0,0,39,1,0.03,0.74,0,0.79,1,0,3
0,private,S0,0,0,0,147,1,1,0.03,0.06,0,255,5,0.02,0.09,0,1,1,0,2
0,private,S0,0,0,0,296,1,1,0.05,0.05,0,255,13,0.05,0.06,0,1,1,0,2
0,private,S0,0,0,0,138,1,1,0.01,0.06,0,255,30,0.12,0.06,0,1,1,0,2
0,private,SH,0,0,0,1,1,1,1,0,0,223,1,0,0.96,0,0.96,1,0,3
1,private,SF,0,0,0,3,0,0,0.67,0.67,0,255,244,0.96,0.01,0,0,0,0,1
0,private,S0,0,0,0,133,1,1,0.09,0.06,0,255,12,0.05,0.04,0,1,1,0,2
0,private,S0,0,0,0,225,1,1,0.08,0.06,0,255,18,0.07,0.08,0,1,1,0,2
0,private,S0,0,0,0,234,1,1,0.07,0.05,0,255,16,0.06,0.05,0,1,1,0,2
0,private,REJ,0,0,0,188,0.02,0,0.01,1,0,255,1,0,0.76,0,0.01,0,1,3
0,private,REJ,0,0,0,124,0,0,0.04,0.06,0,255,4,0.02,0.07,0,0,0,1,2
0,private,S0,0,0,0,95,1,1,0.12,0.06,0,255,11,0.04,0.05,0,1,1,0,2
0,private,S0,0,0,0,175,1,1,0.08,0.06,0,255,10,0.04,0.07,0,1,1,0,2
0,private,SF,0,0,0,1,0,0,1,0,0,86,85,0.99,0.02,0,0,0,0,1
0,private,S0,0,0,0,157,1,1,0.13,0.06,0,255,20,0.08,0.07,0,1,1,0,2
0,private,S0,0,0,0,245,1,1,0.01,0.06,0,255,6,0.02,0.08,0,1,1,0,2
0,private,S0,0,0,0,194,1,1,0.11,0.05,0,255,22,0.09,0.05,0,1,1,0,2
0,private,S0,0,0,0,281,1,1,0.09,0.04,0,255,24,0.09,0.05,0,1,1,0,2
0,private,S0,0,0,0,216,1,1,0.04,0.06,0,255,13,0.05,0.06,0,1,1,0,2
0,private,REJ,0,0,0,249,0,0,0.05,0.06,0,255,13,0.05,0.09,0,0,0,1,2
22861,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.73,0,0,0,1,3
0,private,S0,0,0,0,112,1,1,0.03,0.09,0,255,3,0.01,0.08,0,1,1,0,2
27018,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.74,0,0,0,1,3
0,private,S0,0,0,0,200,1,1,0.05,0.07,0,255,9,0.04,0.06,0,1,1,0,2
0,private,S0,0,0,0,249,1,1,0.09,0.05,0,207,23,0.11,0.06,0,0.99,1,0,2
0,private,S0,0,0,0,129,1,1,0.01,0.05,0,255,1,0,0.05,0,1,1,0,2
0,private,SF,0,0,0,151,0,0,0.87,0.03,0,255,168,0.66,0.04,0,0,0,0,3
0,private,S0,0,0,0,246,1,1,0.07,0.07,0,255,18,0.07,0.05,0,1,1,0,2
0,private,S0,0,0,0,282,1,1,0.05,0.06,0,255,16,0.06,0.07,0,1,1,0,2
0,private,S0,0,0,0,118,1,1,0.16,0.05,0,255,2,0.01,0.06,0,1,1,0,2
0,private,S0,0,0,0,280,1,1,0.02,0.06,0,255,16,0.06,0.06,0,1,1,0,2
0,private,S0,0,0,0,26,1,1,0.15,0.19,0,255,13,0.05,0.09,0,1,1,0,2
0,private,S0,0,0,0,224,1,1,0,0.07,0,255,3,0.01,0.08,0,1,1,0,2
0,private,S0,0,0,0,260,1,1,0.02,0.07,0,255,6,0.02,0.07,0,1,1,0,2
0,private,SF,3,0,0,35,0,0,1,0,0,107,35,0.33,0.04,0,0,0,0,2
0,private,SF,0,0,0,6,0,0,0.33,0.33,0,255,232,0.91,0.01,0,0,0,0,1
0,private,S0,0,0,0,296,1,1,0.04,0.05,0,255,4,0.02,0.09,0,1,1,0,2
0,private,REJ,0,0,0,176,0.02,0,0.01,1,0,255,1,0,0.72,0,0.01,0,1,3
0,private,S0,0,0,0,228,1,1,0.02,0.07,0,255,19,0.07,0.06,0,1,1,0,2
31461,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.82,0,0,0,1,3
0,private,REJ,0,0,0,197,0,0,0.07,0.06,0,255,13,0.05,0.06,0,0,0,1,2
0,private,SF,0,0,0,144,0,0,0.93,0.01,0,255,202,0.79,0.03,0,0,0,0,3
0,private,SF,0,0,0,34,0,0,0.24,0.09,0,255,11,0.04,0.91,0,0.13,0,0,3
0,private,S0,0,0,0,126,1,1,0.07,0.06,0,255,9,0.04,0.08,0,1,1,0,2
0,private,S0,0,0,0,248,1,1,0.06,0.06,0,255,16,0.06,0.05,0,1,1,0,2
0,private,REJ,0,0,0,263,0.03,0,0,1,0,255,1,0,0.97,0,0.04,0,1,3
0,private,SF,0,0,0,2,0,0,1,0,0,255,86,0.34,0.01,0,0,0,0,1
0,private,SF,0,0,0,72,0,0,0.62,0.06,0,255,109,0.43,0.06,0,0,0,0,3
0,private,S0,0,0,0,110,1,1,0.08,0.06,0,255,2,0.01,0.06,0,1,1,0,2
0,private,REJ,0,0,0,248,0,0,0.07,0.07,0,255,18,0.07,0.07,0,0,0,1,2
0,private,S0,0,0,0,230,1,1,0.09,0.07,0,255,20,0.08,0.06,0,1,1,0,2
0,private,S0,0,0,0,300,1,1,0.07,0.06,0,255,17,0.07,0.06,0,1,1,0,2
0,private,REJ,0,0,0,139,0,0,0.08,0.06,0,164,11,0.07,0.07,0,0,0,1,2
0,private,S0,0,0,0,84,1,1,0.13,0.06,0,255,20,0.08,0.06,0,1,1,0,2
0,private,S0,0,0,0,140,1,1,0.13,0.06,0,255,36,0.14,0.07,0,1,1,0,2
0,private,S0,0,0,0,206,1,1,0.07,0.06,0,255,14,0.05,0.05,0,1,1,0,2
0,private,S0,0,0,0,136,1,1,0.15,0.04,0,255,21,0.08,0.05,0,1,1,0,2
0,private,S0,0,0,0,112,1,1,0.12,0.05,0,255,17,0.07,0.07,0,1,1,0,2
0,private,REJ,0,0,0,1,0,0,1,0,0,26,2,0.04,1,1,0,0,1,3
0,private,S0,0,0,0,94,1,1,0.12,0.06,0,148,11,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,27,1,1,0.11,0.19,0,255,16,0.06,0.08,0,1,1,0,2
21123,private,RSTR,0,0,0,2,0,0,1,0,0,255,2,0.01,0.64,0,0,0,1,3
0,private,S0,0,0,0,112,1,1,0.21,0.04,0,255,23,0.09,0.04,0,1,1,0,2
0,private,S0,0,0,0,251,1,1,0.06,0.06,0,255,9,0.04,0.08,0,1,1,0,2
0,private,S0,0,0,0,98,1,1,0.07,0.07,0,150,7,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,101,1,1,0.17,0.06,0,255,19,0.07,0.06,0,1,1,0,2
0,private,REJ,0,0,0,92,0,0,0.2,0.05,0,255,18,0.07,0.06,0,0,0,1,2
0,private,S0,0,0,0,138,1,1,0.1,0.06,0,255,18,0.07,0.06,0,1,1,0,2
0,private,S0,0,0,0,285,1,1,0.06,0.05,0,255,15,0.06,0.07,0,1,1,0,2
0,private,S0,0,0,0,237,1,1,0.02,0.06,0,255,5,0.02,0.06,0,1,1,0,2
0,private,REJ,0,0,0,336,0.06,0,0,1,0,255,1,0,1,0,0.08,0,1,3
0,private,SH,0,0,0,1,1,1,1,0,0,220,1,0,0.95,0,0.96,1,0,3
0,private,RSTR,0,0,0,1,0,0,1,0,0,175,1,0.01,0.73,0,0.03,0,1,3
0,private,S0,0,0,0,114,1,1,0.18,0.05,0,255,6,0.02,0.06,0,1,1,0,2
0,private,RSTR,0,0,0,1,0,0,1,0,0,255,1,0,0.77,0,0,0,1,3
0,private,SF,0,0,0,1,0,0,1,0,0,10,8,0.8,0.2,0,0,0,0,1
0,private,S0,0,0,0,114,1,1,0.14,0.05,0,255,15,0.06,0.06,0,1,1,0,2
0,private,SF,0,0,0,8,0,0,0.25,0.25,0,255,241,0.95,0.01,0,0,0,0,1
0,private,S0,0,0,0,224,1,1,0.02,0.06,0,255,16,0.06,0.07,0,1,1,0,2
0,private,REJ,0,0,0,281,0,0,0.06,0.06,0,255,18,0.07,0.06,0,0,0,1,2
0,private,S0,0,0,0,244,1,1,0.01,0.06,0,255,3,0.01,0.09,0,1,1,0,2
0,private,REJ,0,0,0,291,0.07,0,0,1,0,255,1,0,1,0,0.08,0,1,3
0,private,REJ,0,0,0,256,0,0,0.06,0.06,0,255,16,0.06,0.09,0,0,0,1,2
0,private,REJ,0,0,0,154,0.01,0,0.01,1,0,255,1,0,0.63,0,0,0,1,3
0,private,SF,0,0,0,1,0,0,1,0,0,92,91,0.99,0.02,0,0,0,0,1
0,private,S0,0,0,0,136,1,1,0.11,0.06,0,192,15,0.08,0.06,0,1,1,0,2
0,private,SF,0,0,0,2,0,0,1,0,0,37,7,0.19,0.05,0,0,0,0,3
0,private,SF,0,0,0,2,0,0,1,0,0,52,44,0.85,0.04,0,0,0,0,3
0,private,RSTR,0,0,0,3,0,0,0.33,0.67,0,255,1,0,0.66,0,0,0,1,3
0,private,REJ,0,0,0,119,0,0,0.03,0.08,0,255,3,0.01,0.08,0,0,0,1,2
0,private,S0,0,0,0,199,1,1,0.1,0.07,0,255,20,0.08,0.06,0,1,1,0,2
0,private,S0,0,0,0,212,1,1,0.04,0.08,0,255,8,0.03,0.07,0,1,1,0,2
0,private,S0,0,0,0,217,1,1,0.04,0.06,0,78,9,0.12,0.13,0,0.82,1,0,2
0,private,SF,0,0,0,18,0,0,0.11,0.17,0,255,2,0.01,0.37,0,0.15,0,0,3
0,private,S0,0,0,0,140,1,1,0.16,0.04,0,255,23,0.09,0.06,0,1,1,0,2
0,private,REJ,0,0,0,146,0,0,0.12,0.05,0,255,12,0.05,0.06,0,0,0,1,2
0,private,REJ,0,0,0,110,0,0,0.05,0.07,0,255,6,0.02,0.07,0,0,0,1,2
0,private,SH,0,0,0,1,1,1,1,0,0,139,1,0.01,0.93,0,0.94,1,0,3
0,private,S0,0,0,0,22,1,1,1,0,0,255,22,0.09,0.07,0,1,1,0,2
0,private,REJ,0,0,0,74,0,0,0.09,0.07,0,255,7,0.03,0.05,0,0,0,1,2
0,private,RSTR,0,0,0,1,0,0,1,0,0,255,1,0,0.53,0,0,0,1,3
0,private,S0,0,0,0,131,1,1,0.08,0.07,0,255,9,0.04,0.05,0,1,1,0,2
0,private,REJ,0,0,0,282,0,0,0.05,0.06,0,255,13,0.05,0.06,0,0,0,1,2
0,private,SF,0,0,0,11,0,0,1,0,0,255,11,0.04,0.95,0,0.13,0,0,3
0,private,SF,0,0,0,1,0,0,1,0,0,83,82,0.99,0.02,0,0,0,0,1
0,private,S0,0,0,0,223,1,1,0.05,0.07,0,255,11,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,68,1,1,0.06,0.09,0,255,17,0.07,0.07,0,1,1,0,2
0,private,S0,0,0,0,218,1,1,0.05,0.06,0,255,10,0.04,0.05,0,1,1,0,2
0,private,S0,0,0,0,188,1,1,0.02,0.06,0,255,14,0.05,0.09,0,1,1,0,2
0,private,S0,0,0,0,180,1,1,0.11,0.06,0,255,1,0,0.07,0,1,1,0,2
0,private,S0,0,0,0,11,1,1,0.45,0.27,0,255,19,0.07,0.09,0,1,1,0,2
0,private,REJ,0,0,0,1,0,0,1,0,0,70,2,0.01,1,1,0,0,1,3
0,private,SF,3,0,0,44,0,0,1,0,0,255,44,0.17,0.02,0,0,0,0,2
0,private,S0,0,0,0,112,1,1,0.08,0.07,0,255,2,0.01,0.07,0,1,1,0,2
0,private,S0,0,0,0,148,1,1,0.01,0.07,0,255,12,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,263,1,1,0.02,0.06,0,255,14,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,253,1,1,0,0.06,0,255,5,0.02,0.09,0,1,1,0,2
0,private,S0,0,0,0,91,1,1,0.21,0.05,0,255,18,0.07,0.06,0,1,1,0,2
0,private,S0,0,0,0,228,1,1,0.07,0.06,0,255,14,0.05,0.09,0,1,1,0,2
0,private,S0,0,0,0,221,1,1,0.09,0.05,0,255,20,0.08,0.07,0,1,1,0,2
0,private,SF,0,0,0,1,0,0,1,0,0,27,27,1,0,0,0,0,0,3
0,private,S0,0,0,0,295,1,1,0.03,0.06,0,255,9,0.04,0.07,0,1,1,0,2
0,private,S0,0,0,0,108,1,1,0.07,0.06,0,255,28,0.11,0.06,0,1,1,0,2
0,private,S0,0,0,0,135,1,1,0.06,0.06,0,255,19,0.07,0.06,0,1,1,0,2
0,private,SF,3,0,0,12,0,0,1,0,0,84,12,0.14,0.05,0,0,0,0,2
0,private,SF,0,0,0,1,0,0,1,0,0,143,119,0.83,0.01,0,0,0,0,3
0,private,S0,0,0,0,244,1,1,0.01,0.06,0,255,8,0.03,0.06,0,1,1,0,2
0,private,S0,0,0,0,286,1,1,0.07,0.05,0,255,18,0.07,0.08,0,1,1,0,2
0,private,S0,0,0,0,140,1,1,0.04,0.07,0,255,6,0.02,0.07,0,1,1,0,2
0,private,S0,0,0,0,208,1,1,0,0.07,0,255,12,0.05,0.07,0,1,1,0,2
0,private,S0,0,0,0,85,1,1,0.15,0.06,0,255,13,0.05,0.05,0,1,1,0,2
0,private,REJ,0,0,0,75,0,0,0.19,0.07,0,255,4,0.02,0.06,0,0,0,1,2
0,private,S0,0,0,0,107,1,1,0.07,0.07,0,255,8,0.03,0.05,0,1,1,0,2
0,private,S0,0,0,0,188,1,1,0.09,0.05,0,255,16,0.06,0.05,0,1,1,0,2
0,private,REJ,0,0,0,113,0,0,0.14,0.06,0,255,16,0.06,0.07,0,0,0,1,2
0,private,S0,0,0,0,146,1,1,0.02,0.08,0,255,16,0.06,0.08,0,1,1,0,2
0,private,REJ,0,0,0,101,0,0,0.1,0.06,0,255,10,0.04,0.05,0,0,0,1,2
0,private,SF,0,0,0,8,0,0,0.12,0.25,0,255,229,0.9,0.01,0,0,0,0,1
1,private,RSTR,0,0,0,18,0,0,0.11,0.5,0,188,2,0.01,0.06,0,0.01,0,1,3
0,private,S0,0,0,0,177,1,1,0.01,0.07,0,23,2,0.09,0.26,0,0.39,1,0,2
0,private,S0,0,0,0,273,1,1,0.07,0.06,0,255,1,0,0.07,0,1,1,0,2
0,private,S0,0,0,0,27,1,1,0.3,0.11,0,255,21,0.08,0.07,0,1,1,0,2
0,private,S0,0,0,0,190,1,1,0.02,0.07,0,255,4,0.02,0.07,0,1,1,0,2
0,private,REJ,0,0,0,120,0,0,0.05,0.07,0,95,6,0.06,0.08,0,0,0,1,2
0,private,S0,0,0,0,277,1,1,0.01,0.06,0,255,3,0.01,0.07,0,1,1,0,2
0,private,SF,0,0,0,1,0,0,1,0,0,50,41,0.82,0.06,0,0,0,0,1
